sno,sequence,label,Response,,,,
697,my cash withdrawal shows as pending still.,pending_cash_withdrawal,please call the officer,,,,
698,i withdrew cash and dont see it reflected on the balance,pending_cash_withdrawal,please call the officer,,,,
699,when will my cash withdrawal show/,pending_cash_withdrawal,please call the officer,,,,
700,"hello, i'm having trouble with my card, i don't understand what's happening, i tried using the atm machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",pending_cash_withdrawal,please call the officer,,,,
701,looking at my account i've noticed a charge that appears to still be in progress. i had attempted to get money out of the machine earlier but the machine seemed to have been broken. i never received my money so will you please look into this for me? i don't want to be charged for money i never actually received.,pending_cash_withdrawal,please call the officer,,,,
702,what is a pending cash withdrawal?,pending_cash_withdrawal,please call the officer,,,,
703,when will a cash withdrawal show up?,pending_cash_withdrawal,please call the officer,,,,
704,"hi, i tried to withdraw some money from an atm and the machine was broken.  it says that the transaction is still in progress.  can you double check to see what's happening? i don't want to be charged since i was not able to withdraw the money.",pending_cash_withdrawal,please call the officer,,,,
705,how long will my cash withdrawal be pending for?,pending_cash_withdrawal,please call the officer,,,,
706,why is my withdrawl to cash still pending?,pending_cash_withdrawal,please call the officer,,,,
707,why is the pending status on my cash withdrawal taking so long?,pending_cash_withdrawal,please call the officer,,,,
708,there is a pending transaction on my account for when i tried to get money from the atm earlier and it did not work. can you fix this?,pending_cash_withdrawal,please call the officer,,,,
709,the cash i got at the atm is still in my account.,pending_cash_withdrawal,please call the officer,,,,
710,how long will it take for my cash withdrawal to stop pending,pending_cash_withdrawal,please call the officer,,,,
711,i'm concerned because my cash withdrawal is pending.,pending_cash_withdrawal,please call the officer,,,,
712,what is the reason my cash withdrawal is still pending?,pending_cash_withdrawal,please call the officer,,,,
713,how long will it take for my cash withdrawal to no longer show as pending?,pending_cash_withdrawal,please call the officer,,,,
714,how long until i see a cash withdrawal?,pending_cash_withdrawal,please call the officer,,,,
715,my cash out is still pending,pending_cash_withdrawal,please call the officer,,,,
716,why does it still charge me even though i was unable to withdraw money from the atm?,pending_cash_withdrawal,please call the officer,,,,
717,what does it mean if my cash withdrawal is pending?,pending_cash_withdrawal,please call the officer,,,,
718,why is a transaction still pending?,pending_cash_withdrawal,please call the officer,,,,
719,i am not seeing recent cash withdrawal on my account.,pending_cash_withdrawal,please call the officer,,,,
720,what does a pending cash withdrawal mean?,pending_cash_withdrawal,please call the officer,,,,
721,"i tried to get some with-drawls but the machine didn't work. the transaction still seems in progress.seems like  something is wrong,i don't want to be charged for transaction i did not make.",pending_cash_withdrawal,please call the officer,,,,
722,"if i have already completed a cash withdrawal at an atm, is it normal for it to show as a pending transaction on the app?",pending_cash_withdrawal,please call the officer,,,,
723,why does a cash withdrawal show as pending?,pending_cash_withdrawal,please call the officer,,,,
724,why would a cash withdrawal still be pending?,pending_cash_withdrawal,please call the officer,,,,
725,explain pending transactions.,pending_cash_withdrawal,please call the officer,,,,
726,how is my atm deposit not available yet?,pending_cash_withdrawal,please call the officer,,,,
727,"my cash withdrawal is showing as pending, why?",pending_cash_withdrawal,please call the officer,,,,
728,can you let me know why my cash withdrawal is still pending?,pending_cash_withdrawal,please call the officer,,,,
729,i made a cash withdrawal and it is still listed as a pending transaction.,pending_cash_withdrawal,please call the officer,,,,
730,"my cash withdrawal is pending, why?",pending_cash_withdrawal,please call the officer,,,,
731,"hae there, i have a transaction that is in progress despite the fact that the atm was not working, what do i do to avoid being charged?",pending_cash_withdrawal,please call the officer,,,,
732,"i've been waiting for 3 days, why is my withdrawal still pending?",pending_cash_withdrawal,please call the officer,,,,
733,"i removed cash from an atm earlier but it shows up as pending in the app. how can this still be pending, i already received the cash?",pending_cash_withdrawal,please call the officer,,,,
734,how long will my atm withdrawal be pending?,pending_cash_withdrawal,please call the officer,,,,
735,is there any reason my cash withdrawal still shows as pending?,pending_cash_withdrawal,please call the officer,,,,
736,its been several days and my cash withdrawal is still pending. why?,pending_cash_withdrawal,please call the officer,,,,
737,my account says a withdrawal is pending - why can't i take cash out of the atm?,pending_cash_withdrawal,please call the officer,,,,
738,"i tried to take out some money from an atm earlier today and it was declined. looking on my screen now, i still see that it's pending for that amount. i didn't actually get that money, so i don't want it processed on my account.",pending_cash_withdrawal,please call the officer,,,,
739,"my cash withdrawal says pending, why?",pending_cash_withdrawal,please call the officer,,,,
740,why is my cash still pending that i put in atm?,pending_cash_withdrawal,please call the officer,,,,
741,in my account i noticed my atm withdrawal is still pending,pending_cash_withdrawal,please call the officer,,,,
742,please cancel the latest atm charge on my card as my card was declined earlier today and i did not receive that cash.,pending_cash_withdrawal,please call the officer,,,,
743,"my withdrawal is pending, why?",pending_cash_withdrawal,please call the officer,,,,
